passer_player_name,season,MVP,posteam,wins,losses,pct,tot_rushing_yards,tot_rushing_tds,tot_games_played,avg_air_epa,epa_play,avg_wpa,tot_completions,tot_attempts,tot_passing_yards,tot_passing_tds,tot_ints,avg_cpoe,passing_yard_rank,cpoe_rank,avg_wpa_rank,epa_rank,passing_td_rank,completion_percentage,comp_percentage_rank,passing_epa_rank,tot_yards,tot_tds,tot_yard_rank,tot_td_rank,played_ten_games,win_rank
N.Foles,2013,0,PHI,10,6,0.625,221,3,13,NA,0.283789288381521,0.00353400230052295,203,350,2891,27,2,5.29284068182403,22,6,18,4,8,0.58,13,32,3112,30,22,7.5,1,11
P.Rivers,2013,0,LAC,9,7,0.5625,72,0,16,NA,0.276562199898306,0.00332540022143132,378,574,4478,32,11,7.98628341650294,5,1,20,5,4,0.658536585365854,2,34,4550,32,5,4,1,13
R.Fitzpatrick,2013,0,TEN,7,9,0.4375,225,3,11,NA,0.0637306844488758,0.00227093314128512,217,371,2454,14,12,1.03897196349016,26,14,27,13,24,0.584905660377358,12,35,2679,17,24,23.5,1,25.5
R.Griffin,2013,0,WAS,3,13,0.1875,489,0,13,NA,-0.00287627000663672,0.00183235325214664,274,497,3203,16,12,-1.3538354361884,19,23,34,25,23,0.551307847082495,26,36,3692,16,19,25,1,40.5
R.Tannehill,2013,0,MIA,8,8,0.5,238,1,16,NA,-0.00126702608910308,0.00403863948698215,355,647,3913,24,17,0.118186936662015,10,18,14,24,14,0.548686244204019,27,37,4151,25,11,14,1,18
R.Wilson,2013,0,SEA,13,3,0.8125,539,1,16,NA,0.145892782377511,0.00279567566997621,257,452,3357,26,9,5.71660325307437,16,4,24,7,10,0.56858407079646,17,38,3896,27,14,10.5,1,1.5
S.Bradford,2013,0,LA,7,9,0.4375,31,0,7,NA,-0.0641341217568655,0.00596263050408233,159,277,1687,14,4,-3.51899341321909,35,35,5,30,25,0.574007220216607,15,39,1718,14,37,26.5,0,25.5
T.Brady,2013,0,NE,12,4,0.75,18,0,16,NA,0.0993894884735708,0.002511390430665,380,670,4343,25,11,-1.35106994185193,6,22,26,9,11,0.567164179104478,18,40,4361,25,7,14,1,4
T.Lewis,2013,0,BUF,6,10,0.375,52,1,5,NA,0.00218918961570028,0.00802811898222362,93,175,1092,4,3,-1.39224563653652,42,24,3,23,43,0.531428571428571,37,41,1144,5,42,42,0,29.5
T.Pryor,2013,0,LV,4,12,0.25,576,2,11,NA,-0.138490204733645,0.00197445472468585,156,303,1798,7,11,-3.57224551662234,32,36,32,38,40,0.514851485148515,38,42,2374,9,27,36.5,1,36
T.Romo,2013,0,DAL,8,8,0.5,38,0,15,NA,0.0713740342742834,0.00302605136528738,342,572,3828,31,10,0.170206858052148,12,17,22,12,5,0.597902097902098,8,43,3866,31,15,5.5,1,18
A.Rodgers,2014,1,GB,12,4,0.75,269,2,16,NA,0.30060593970481,0.00347027050469856,341,550,4381,38,5,3.14045054819977,7,7,16,1,3,0.62,7,4,4650,40,6,2,1,3
A.Dalton,2014,0,CIN,10,5,0.65625,169,4,16,NA,-0.0183087836050333,0.00850994867689038,309,503,3398,19,17,1.06400117562835,16,13,2,25,17,0.614314115308151,10,1,3567,23,18,16.5,1,12.5
A.Davis,2014,0,LA,6,10,0.375,36,0,9,NA,-0.106124166866121,0.00453133758399887,180,313,2001,12,9,-0.999714418008439,30,23,11,32,27,0.575079872204473,26,2,2037,12,30,28.5,0,26.5
A.Luck,2014,0,IND,11,5,0.6875,273,3,16,NA,0.11130488102976,0.00226329160593043,380,645,4761,40,16,1.06805411486135,3,12,26,8,1,0.589147286821705,21,3,5034,43,1,1,1,8
A.Smith,2014,0,KC,9,7,0.5625,254,1,15,NA,0.0733702727453587,0.00167817740760977,303,511,3265,18,6,-1.32050865509531,20,24,29,13,19,0.592954990215264,19,5,3519,19,19,21,1,16.5
B.Bortles,2014,0,JAX,3,13,0.1875,419,0,14,NA,-0.230504792141528,0.00552905094747377,280,534,2908,11,17,-6.77221066050105,24,39,6,39,29,0.524344569288389,35,6,3327,11,22,30.5,1,33.5
B.Hoyer,2014,0,CLE,7,9,0.4375,39,0,14,NA,-0.00605647229318232,-4.99938363154771e-4,242,463,3326,12,13,-6.28523005500811,18,38,36,21,28,0.52267818574514,37,7,3365,12,20,28.5,1,22.5
B.Roethlisberger,2014,0,PIT,11,5,0.6875,27,0,16,NA,0.21614448141823,0.0041851524367822,408,644,4952,32,9,5.46591048514224,1,2,13,3,7,0.633540372670807,4,8,4979,32,3,7,1,8
C.Kaepernick,2014,0,SF,8,8,0.5,639,1,16,NA,-0.00611416305611403,7.59045223563548e-5,289,530,3369,19,10,-2.05711941028896,17,27,33,22,18,0.545283018867925,30,9,4008,20,14,19,1,19.5
C.Newton,2014,0,CAR,7,8,0.46875,531,5,14,NA,-0.0307985004831534,0.00292205808537833,262,487,3127,18,12,-3.02317126078552,21,32,21,27,20,0.537987679671458,32,10,3658,23,17,16.5,1,22.5
C.Palmer,2014,0,ARI,11,5,0.6875,25,0,6,NA,0.136206594245802,0.00510798853098439,141,234,1626,11,3,0.329470246622007,35,17,8,6,30,0.602564102564103,12,11,1651,11,35,30.5,0,8
C.Whitehurst,2014,0,TEN,2,14,0.125,90,0,7,NA,-0.0434775915687952,-0.00377397804549367,105,203,1326,7,2,-3.56247026059363,38,34,39,30,36,0.517241379310345,38,12,1416,7,37.5,36.5,0,37
D.Brees,2014,0,NO,7,9,0.4375,68,1,16,NA,0.103630254438184,0.00247095973689055,456,689,4952,33,17,3.44432956872531,2,5,24,9,5,0.661828737300435,1,13,5020,34,2,4.5,1,22.5
D.Carr,2014,0,LV,3,13,0.1875,92,0,16,NA,-0.123501797271466,0.00531702309915675,348,623,3270,21,12,-6.21255488215561,19,37,7,34,15,0.558587479935794,28,14,3362,21,21,18,1,33.5
D.Stanton,2014,0,ARI,11,5,0.6875,63,0,9,NA,-0.0191991497872057,0.00413873577299982,132,252,1711,7,5,-4.74321515369816,31,36,14,26,37,0.523809523809524,36,15,1774,7,32,36.5,0,8
E.Manning,2014,0,NYG,6,10,0.375,31,1,16,NA,0.059249880904534,0.00278400546692641,379,629,4410,30,14,0.833179187312295,6,14,23,16,9,0.602543720190779,13,16,4441,31,7,8.5,1,26.5
G.Smith,2014,0,NYJ,4,12,0.25,238,1,14,NA,-0.0359407339319961,5.59328703418245e-4,219,398,2525,13,13,-2.46208979014578,25,31,31,28,25,0.550251256281407,29,17,2763,14,25,25.5,1,31
J.Cutler,2014,0,CHI,5,11,0.3125,191,2,15,NA,-0.0714137704599516,0.0046990130865549,370,603,3812,28,18,0.290594479723198,13,18,9,31,10,0.613598673300166,11,18,4003,30,15,10,1,29
J.Flacco,2014,0,BAL,10,6,0.625,70,2,16,NA,0.0993148850814325,0.00329386124939027,344,574,3986,27,12,-0.729384910729196,12,21,18,11,12,0.599303135888502,14,19,4056,29,13,11,1,12.5
J.Locker,2014,0,TEN,2,14,0.125,142,1,7,NA,-0.202830250984405,6.75801447415384e-4,86,160,993,5,7,-1.96313090208504,39,25,30,38,38,0.5375,33,20,1135,6,39,38,0,37
J.McCown,2014,0,TB,2,14,0.125,127,3,11,NA,-0.125594572239063,0.00315416800002897,184,363,2206,11,14,-2.26518393028527,28,29,20,35,31,0.506887052341598,39,21,2333,14,28,25.5,1,37
K.Cousins,2014,0,WAS,4,12,0.25,20,0,6,NA,0.01823333437929,-0.00374339250605241,126,212,1710,10,9,-3.21219079196453,32,33,38,19,32,0.594339622641509,18,22,1730,10,33,32.5,0,31
K.Orton,2014,0,BUF,9,7,0.5625,14,1,12,NA,-0.0163704707436819,0.00573740284595534,287,481,3018,18,10,-0.955039313341158,22,22,5,24,21,0.596673596673597,15,23,3032,19,24,21,1,16.5
M.Glennon,2014,0,TB,2,14,0.125,49,0,6,NA,-0.0399016422586868,0.00746058300729831,117,219,1417,10,6,-0.406240905398753,36,20,3,29,33,0.534246575342466,34,24,1466,10,36,32.5,0,37
M.Ryan,2014,0,ATL,6,10,0.375,145,0,16,NA,0.0781864036847819,0.00334770296253318,415,660,4694,28,14,1.43605685147407,5,11,17,12,11,0.628787878787879,5,25,4839,28,4,12.5,1,26.5
M.Sanchez,2014,0,PHI,10,6,0.625,87,1,9,NA,0.101311974497892,0.00181837259688728,198,332,2418,14,11,0.345527782644096,27,15,28,10,23,0.596385542168675,16,26,2505,15,27,23.5,0,12.5
M.Stafford,2014,0,DET,11,5,0.6875,93,2,16,NA,0.0467501553633656,0.00235577373320242,363,649,4257,22,12,-4.69356888056207,9,35,25,17,14,0.559322033898305,27,27,4350,24,10,15,1,8
N.Foles,2014,0,PHI,10,6,0.625,68,0,8,NA,-0.0123531684364443,0.00322662326922988,186,320,2163,13,10,-2.01550897829696,29,26,19,23,26,0.58125,24,28,2231,13,29,27,0,12.5
P.Manning,2014,0,DEN,12,4,0.75,-24,0,16,NA,0.190232646242545,0.00279420928039083,395,616,4727,39,15,3.31665614889527,4,6,22,4,2,0.641233766233766,3,29,4703,39,5,3,1,3
P.Rivers,2014,0,LAC,9,7,0.5625,102,0,16,NA,0.113107933272881,0.00446891326580003,379,606,4286,31,18,4.85918843989686,8,3,12,7,8,0.625412541254125,6,30,4388,31,8,8.5,1,16.5
R.Fitzpatrick,2014,0,HOU,9,7,0.5625,184,2,12,NA,0.0660062755281809,2.38810831678799e-4,197,333,2483,17,8,0.344938645439763,26,16,32,14,22,0.591591591591592,20,31,2667,19,26,21,1,16.5
R.Griffin,2014,0,WAS,4,12,0.25,176,1,9,NA,-0.185753965405957,0.00204662842378708,147,247,1694,4,6,3.00476070282594,33,8,27,37,39,0.595141700404858,17,32,1870,5,31,39,0,31
R.Tannehill,2014,0,MIA,8,8,0.5,311,1,16,NA,0.0362368145433283,0.00399131715362572,392,636,4045,27,12,2.22951324314487,11,9,15,18,13,0.616352201257862,9,33,4356,28,9,12.5,1,19.5
R.Wilson,2014,0,SEA,12,4,0.75,849,6,16,NA,0.0656403654904166,-9.7747443053034e-4,285,495,3475,20,7,3.8077572681183,15,4,37,15,16,0.575757575757576,25,34,4324,26,11,14,1,3
S.Hill,2014,0,LA,6,10,0.375,10,1,8,NA,-0.11560251576051,0.00703093744708422,145,247,1657,8,7,-2.40257492330339,34,30,4,33,34,0.587044534412955,22,35,1667,9,34,34,0,26.5
T.Brady,2014,0,NE,12,4,0.75,57,0,16,NA,0.169034745380681,-4.99064951791605e-4,373,604,4109,33,9,1.59234783582986,10,10,35,5,6,0.617549668874172,8,36,4166,33,12,6,1,3
T.Bridgewater,2014,0,MIN,7,9,0.4375,209,1,13,NA,9.09063579940705e-4,4.41714093800014e-5,259,443,2919,14,12,0.0150030347132924,23,19,34,20,24,0.584650112866817,23,37,3128,15,23,23.5,1,22.5
T.Romo,2014,0,DAL,12,4,0.75,61,0,15,NA,0.27052221546314,0.00458628357989366,304,464,3705,34,9,6.72681461933047,14,1,10,2,4,0.655172413793103,2,38,3766,34,16,4.5,1,3
Z.Mettenberger,2014,0,TEN,2,14,0.125,4,0,7,NA,-0.159896990607337,0.0127158314980407,107,197,1412,8,7,-2.25411874524663,37,28,1,36,35,0.543147208121827,31,39,1416,8,37.5,35,0,37
C.Newton,2015,1,CAR,15,1,0.9375,636,10,16,NA,0.134705177244937,0.00304893927341581,296,528,3837,35,10,0.136194994684607,16,16,14,8,3,0.560606060606061,28,11,4473,45,9,1,1,1
A.Dalton,2015,0,CIN,12,4,0.75,142,3,13,NA,0.276967630238742,0.00149639094726017,255,406,3250,25,7,3.95457552565051,21,5,25,1,14,0.62807881773399,5,1,3392,28,23,14.5,1,4.5
A.Luck,2015,0,IND,8,8,0.5,196,0,7,NA,-0.0249659034958748,0.00325231691397782,162,310,1881,15,12,-4.23538592823765,32,34,12,30,25,0.52258064516129,37,2,2077,15,30,27,0,17.5
A.Rodgers,2015,0,GB,10,6,0.625,344,1,16,NA,-0.013783151906783,0.00588124126106952,347,623,3821,31,8,-1.10236890944876,17,22,4,25,10,0.556982343499197,30,3,4165,32,15,11.5,1,10.5
A.Smith,2015,0,KC,11,5,0.6875,498,2,16,NA,0.0225588717332073,0.00172466162419829,307,518,3486,20,7,-0.218025766637014,20,20,23,17,20,0.592664092664093,16,4,3984,22,17,18.5,1,7.5
B.Bortles,2015,0,JAX,5,11,0.3125,310,2,16,NA,-0.00577165035164883,0.00322010189618935,355,662,4428,35,18,-2.95833720763524,7,33,13,21,2,0.536253776435045,34,5,4738,37,4,3,1,30.5
B.Gabbert,2015,0,SF,5,11,0.3125,185,1,8,NA,-0.122343581724085,4.87003879519739e-4,178,307,2031,10,7,-1.76597218496519,30,27,32,34,29,0.579804560260586,18,6,2216,11,28,29.5,0,30.5
B.Hoyer,2015,0,HOU,9,7,0.5625,44,0,11,NA,0.0232281151170962,0.00104452030034564,224,395,2606,19,7,-1.71400544916252,26,26,27,16,22,0.567088607594937,26,7,2650,19,26,23.5,1,14
B.Osweiler,2015,0,DEN,12,4,0.75,61,1,8,NA,-0.0176525485949469,0.00118888897053377,170,298,1967,10,6,-1.1523062153296,31,23,26,28,30,0.570469798657718,25,8,2028,11,32,29.5,0,4.5
B.Roethlisberger,2015,0,PIT,10,6,0.625,29,0,12,NA,0.183041943648464,0.00199035734819624,319,499,3938,21,16,6.52086424277576,14,2,20,4,17,0.639278557114228,3,9,3967,21,18,21,1,10.5
C.Kaepernick,2015,0,SF,5,11,0.3125,256,1,9,NA,-0.0995412017349356,0.00100263574071031,144,274,1615,6,5,-5.21586428045249,34,36,28,33,35,0.525547445255474,36,10,1871,7,33,34.5,0,30.5
C.Palmer,2015,0,ARI,13,3,0.8125,24,1,16,NA,0.252787599818978,0.00576552260970741,342,562,4671,35,11,5.28339827628363,4,4,5,2,4,0.608540925266904,11,12,4695,36,5,4,1,2
D.Brees,2015,0,NO,7,9,0.4375,14,1,15,NA,0.137792286261341,0.00300234333984071,428,659,4870,32,11,2.04870116509748,1,10,15,7,7,0.649468892261001,2,13,4884,33,1,9,1,22
D.Carr,2015,0,LV,7,9,0.4375,138,0,16,NA,-0.0103312252603076,0.00460950007621814,350,606,3987,32,13,-2.77586686694978,13,32,7,24,8,0.577557755775578,20,14,4125,32,16,11.5,1,22
E.Manning,2015,0,NYG,6,10,0.375,61,0,16,NA,0.0764458687772853,4.42756403342978e-4,387,645,4432,35,14,-1.25324360171302,6,24,33,12,5,0.6,14,15,4493,35,8,5.5,1,26.5
J.Cutler,2015,0,CHI,6,10,0.375,201,1,15,NA,0.051909794413877997,0.00751071886015835,311,515,3659,21,11,2.27604583994581,19,9,2,15,18,0.603883495145631,13,16,3860,22,19,18.5,1,26.5
J.Flacco,2015,0,BAL,5,11,0.3125,23,3,10,NA,4.43697064497567e-4,0.00250801034854775,266,432,2791,14,12,-0.194056616986499,25,19,17,20,26,0.615740740740741,10,17,2814,17,25,25.5,1,30.5
J.Manziel,2015,0,CLE,3,13,0.1875,230,0,9,NA,-0.0873540571337708,0.00402960669859786,129,242,1500,7,5,-2.55690385168846,35,31,9,31,33,0.533057851239669,35,18,1730,7,34,34.5,0,36.5
J.McCown,2015,0,CLE,3,13,0.1875,98,1,8,NA,0.011931122252021,-0.00479504212873937,186,319,2109,12,4,0.740426419110134,28,13,38,18,28,0.58307210031348,17,19,2207,13,29,28,0,36.5
J.Winston,2015,0,TB,6,10,0.375,213,6,16,NA,0.0649969307902512,0.00595844510185671,312,565,4042,22,15,-0.0207041039666296,11,17,3,14,16,0.552212389380531,31,20,4255,28,12,14.5,1,26.5
K.Cousins,2015,0,WAS,9,7,0.5625,48,5,16,NA,0.155838006485402,0.00271679802140797,379,572,4166,29,11,5.72173670345907,10,3,16,6,12,0.662587412587413,1,21,4214,34,13,7,1,14
M.Cassel,2015,0,DAL,4,12,0.25,78,0,8,NA,-0.191285088612892,0.00844122858480444,119,219,1276,5,7,-4.55570033359044,36,35,1,36,36,0.54337899543379,32,22,1354,5,36,36.5,0,33.5
M.Hasselbeck,2015,0,IND,8,8,0.5,15,0,8,NA,-0.0199754193190704,0.00208208187537081,156,272,1690,9,5,-2.26301649212837,33,28,19,29,31,0.573529411764706,22,23,1705,9,35,31.5,0,17.5
M.Mariota,2015,0,TEN,3,13,0.1875,252,2,12,NA,-0.017234448026355,-0.00199954435071554,230,411,2818,19,10,0.784767098622779,24,12,37,27,23,0.559610705596107,29,24,3070,21,24,21,1,36.5
M.Ryan,2015,0,ATL,8,8,0.5,63,0,16,NA,0.1050918207298,0.00425763216550206,407,646,4591,21,16,0.164264792301616,5,15,8,9,19,0.630030959752322,4,25,4654,21,6,21,1,17.5
M.Stafford,2015,0,DET,7,9,0.4375,159,1,16,NA,0.0114794773628515,0.00533866016006295,398,637,4262,32,13,0.555315194571611,8,14,6,19,9,0.624803767660911,6,26,4421,33,10,9,1,22
N.Foles,2015,0,LA,7,9,0.4375,20,1,11,NA,-0.285570323613409,0.00387695808516239,190,352,2052,7,10,-6.91107711698636,29,37,10,37,34,0.539772727272727,33,27,2072,8,31,33,1,22
P.Manning,2015,0,DEN,12,4,0.75,-6,0,10,NA,-0.0994422050992723,6.01653705654869e-4,198,347,2249,9,17,-2.38876686541867,27,29,31,32,32,0.570605187319885,24,28,2243,9,27,31.5,1,4.5
P.Rivers,2015,0,LAC,4,12,0.25,28,0,16,NA,0.0704031686233207,0.00182601576168651,437,704,4792,29,13,2.73732583048523,2,8,22,13,13,0.620738636363636,7,29,4820,29,3,13,1,33.5
R.Fitzpatrick,2015,0,NYJ,10,6,0.625,270,2,16,NA,0.0952512546321204,3.35871484567503e-5,335,581,3905,31,15,-1.52664933885847,15,25,34,11,11,0.576592082616179,21,30,4175,33,14,9,1,10.5
R.Mallett,2015,0,HOU,9,7,0.5625,11,1,7,NA,-0.136376588515101,7.59911955835187e-4,78,152,770,3,4,-10.173598789189,38,38,30,35,38,0.513157894736842,38,31,781,4,38,38,0,14
R.Tannehill,2015,0,MIA,6,10,0.375,141,1,16,NA,-0.0142325016159112,0.00169560832365036,363,633,4208,24,12,0.917861846135688,9,11,24,26,15,0.57345971563981,23,32,4349,25,11,16,1,26.5
R.Wilson,2015,0,SEA,10,6,0.625,553,1,16,NA,0.236010689324714,-0.00196464830139211,329,531,4024,34,8,7.92517175042578,12,1,36,3,6,0.619585687382298,8,33,4577,35,7,5.5,1,10.5
S.Bradford,2015,0,PHI,7,9,0.4375,39,0,14,NA,-0.0089019111518843,0.00240133930858694,346,560,3725,19,14,-0.263287532645047,18,21,18,23,24,0.617857142857143,9,34,3764,19,20,23.5,1,22
T.Brady,2015,0,NE,12,4,0.75,53,3,16,NA,0.175980014168022,1.42781505518617e-5,402,662,4770,36,7,-0.0932879300610507,3,18,35,5,1,0.607250755287009,12,35,4823,39,2,2,1,4.5
T.Bridgewater,2015,0,MIN,11,5,0.6875,192,3,16,NA,-0.00839957765862056,9.61277614404899e-4,292,491,3231,14,9,3.26410581668218,22,6,29,22,27,0.594704684317719,15,36,3423,17,22,25.5,1,7.5
T.Taylor,2015,0,BUF,8,8,0.5,568,4,14,NA,0.103994097277161,0.00342592310840038,242,418,3035,20,6,3.02252595229124,23,7,11,10,21,0.578947368421053,19,37,3603,24,21,17,1,17.5
Z.Mettenberger,2015,0,TEN,3,13,0.1875,8,1,6,NA,-0.351783202590147,0.0019743251796392,101,180,935,4,7,-2.44351008369879,37,30,21,38,37,0.561111111111111,27,38,943,5,37,36.5,0,36.5
M.Ryan,2016,1,ATL,11,5,0.6875,117,0,16,NA,0.296069571492949,0.0022051863466805402,373,575,4944,38,7,6.91710391578457,2,1,20,2,2,0.648695652173913,4,28,5061,38,2,3,1,6
A.Dalton,2016,0,CIN,6,9,0.40625,184,4,16,NA,0.0759882616470072,0.00403078271687599,364,604,4206,18,8,2.81222276527063,11,12,11,16,22,0.602649006622517,16,1,4390,22,9,20,1,24.5
A.Luck,2016,0,IND,8,8,0.5,341,2,15,NA,0.0924230084345486,0.00525760781195756,346,589,4240,31,13,1.22220963519241,8,18,6,13,5,0.587436332767402,19,2,4581,33,5,4.5,1,17.5
A.Rodgers,2016,0,GB,10,6,0.625,369,4,16,NA,0.190055133356507,0.00435293915859156,401,647,4428,40,7,3.50570591376317,4,10,10,4,1,0.619783616692427,10,3,4797,44,4,1,1,9
A.Smith,2016,0,KC,12,4,0.75,134,5,15,NA,0.0852163616348092,7.99062969612785e-5,328,519,3502,15,8,1.94999897231658,22,14,35,15,27,0.631984585741811,8,4,3636,20,22,23,1,3.5
B.Bortles,2016,0,JAX,3,13,0.1875,359,3,16,NA,-0.0764355707663906,0.0016797173971964,368,660,3905,23,16,-4.47498181673108,15,33,26,30,15,0.557575757575758,30,5,4264,26,12,14.5,1,31.5
B.Gabbert,2016,0,SF,2,14,0.125,173,2,6,NA,-0.221329475102719,-4.63950284665771e-4,91,171,925,5,6,-6.68011450167722,37,37,36,37,35,0.532163742690059,33,6,1098,7,36,32,0,34.5
B.Hoyer,2016,0,CHI,3,13,0.1875,-2,0,6,NA,0.129347296846687,0.00217945086427094,134,204,1445,6,0,3.39856746116864,32,11,21,9,32,0.656862745098039,3,7,1443,6,32,34.5,0,31.5
B.Osweiler,2016,0,HOU,9,7,0.5625,131,2,15,NA,-0.0948895518317937,0.00343300640706926,301,537,2957,15,16,-3.69803015260942,27,30,13,32,28,0.560521415270019,28,8,3088,17,27,28,1,13
B.Roethlisberger,2016,0,PIT,11,5,0.6875,14,1,14,NA,0.156818945435767,0.00597445553229914,328,535,3819,29,13,1.9460279198866,17,15,4,6,6,0.613084112149533,13,9,3833,30,20,6,1,6
C.Kaepernick,2016,0,SF,2,14,0.125,468,2,11,NA,-0.065206164333305,2.88771288753582e-4,196,367,2241,16,4,-4.74652823869606,29,34,34,29,25,0.534059945504087,32,10,2709,18,29,26,1,34.5
C.Keenum,2016,0,LA,4,12,0.25,51,1,10,NA,-0.126073925825874,0.00569422562252336,196,345,2201,9,11,-3.70057388252599,30,31,5,33,30,0.568115942028986,24,11,2252,10,30,30,1,28.5
C.Kessler,2016,0,CLE,1,15,0.0625,18,0,9,NA,0.0974709080248721,0.0033004893906072,128,218,1380,6,2,4.70083505695403,33,4,15,12,33,0.587155963302752,20,12,1398,6,33,34.5,0,37
C.Newton,2016,0,CAR,6,10,0.375,359,5,15,NA,-0.0500563989331298,0.00744002327643952,270,550,3509,19,14,-5.51158554852009,21,35,2,28,20,0.490909090909091,36,13,3868,24,19,17,1,24.5
C.Palmer,2016,0,ARI,7,8,0.46875,38,0,15,NA,0.0311305886070865,0.00618034459364908,364,641,4233,26,14,0.393785204871199,9,19,3,21,10,0.56786271450858,25,14,4271,26,11,14.5,1,21.5
C.Wentz,2016,0,PHI,7,9,0.4375,150,2,16,NA,0.0137087349901065,0.00337416021100141,379,643,3782,16,14,-0.862438241640727,18,25,14,23,26,0.589424572317263,18,15,3932,18,17,26,1,21.5
D.Brees,2016,0,NO,7,9,0.4375,20,2,16,NA,0.142305600179439,0.00296942017131919,471,702,5208,37,15,4.19573146799148,1,8,18,7,3,0.670940170940171,1,16,5228,39,1,2,1,21.5
D.Carr,2016,0,LV,12,4,0.75,70,0,15,NA,0.133998545808357,0.00364163672282629,357,582,3937,28,6,-0.0306117383739616,14,22,12,8,7,0.61340206185567,12,17,4007,28,15,11,1,3.5
D.Prescott,2016,0,DAL,13,3,0.8125,282,6,16,NA,0.216205376426474,0.00189613646228251,311,486,3667,23,4,4.20452395310769,19,7,24,3,16,0.639917695473251,7,18,3949,29,16,8,1,2
E.Manning,2016,0,NYG,11,5,0.6875,-9,0,16,NA,-0.0386302036936704,0.0016898950695028,377,619,4027,26,16,-1.62184186766495,13,27,25,26,11,0.609046849757674,15,19,4018,26,14,14.5,1,6
J.Cutler,2016,0,CHI,3,13,0.1875,24,0,5,NA,-0.169141006223522,-0.00214539774591668,81,154,1059,4,5,-2.38388951367407,36,28,37,36,37,0.525974025974026,34,20,1083,4,37,37.5,0,31.5
J.Flacco,2016,0,BAL,8,8,0.5,58,2,16,NA,-0.0424500794651859,0.00148211102942152,436,710,4317,20,15,-0.187573575140133,7,23,27,27,18,0.614084507042253,11,21,4375,22,10,20,1,17.5
J.Goff,2016,0,LA,4,12,0.25,16,1,7,NA,-0.412090296041842,6.60878224274009e-4,112,231,1089,5,7,-10.9446670896936,35,38,32,38,36,0.484848484848485,38,22,1105,6,35,34.5,0,28.5
J.McCown,2016,0,CLE,1,15,0.0625,21,0,5,NA,-0.137595633554406,0.00506670641062094,90,184,1100,6,6,-6.24519079560187,34,36,7,34,34,0.489130434782609,37,23,1121,6,34,34.5,0,37
J.Winston,2016,0,TB,9,7,0.5625,165,1,16,NA,0.0877336610753208,0.00959249362897889,345,607,4090,28,18,1.65731390405978,12,16,1,14,8,0.56836902800659,23,24,4255,29,13,8,1,13
K.Cousins,2016,0,WAS,8,7,0.53125,96,4,16,NA,0.165518140473524,0.00301957794959408,406,631,4917,25,12,4.97469432853364,3,3,17,5,13,0.643423137876387,6,25,5013,29,3,8,1,17.5
M.Barkley,2016,0,CHI,3,13,0.1875,2,0,7,NA,-0.00538190158417318,9.5569370223303e-4,129,222,1611,8,14,-0.87175719266714,31,26,28,24,31,0.581081081081081,21,26,1613,8,31,31,0,31.5
M.Mariota,2016,0,TEN,9,7,0.5625,349,2,15,NA,0.101647640746073,0.00216813566431051,276,478,3426,26,9,1.37488646496401,23,17,22,11,12,0.577405857740586,22,27,3775,28,21,11,1,13
M.Stafford,2016,0,DET,9,7,0.5625,207,2,16,NA,0.116898217053469,0.00282595304343528,388,633,4327,24,10,0.118545856455277,6,21,19,10,14,0.612954186413902,14,29,4534,26,6,14.5,1,13
P.Rivers,2016,0,LAC,5,11,0.3125,35,0,16,NA,0.059305250995813,0.00323581709931098,349,616,4386,33,21,0.214778698211887,5,20,16,20,4,0.566558441558442,26,30,4421,33,8,4.5,1,26.5
R.Fitzpatrick,2016,0,NYJ,5,11,0.3125,130,0,14,NA,-0.0781729151495081,0.00475652620878443,228,422,2710,12,17,-4.10382804504951,28,32,8,31,29,0.540284360189573,31,31,2840,12,28,29,1,26.5
R.Griffin,2016,0,CLE,1,15,0.0625,190,2,5,NA,-0.149798875815325,-0.0119696252058311,87,169,886,2,3,-2.67120323156657,38,29,38,35,38,0.514792899408284,35,32,1076,4,38,37.5,0,37
R.Tannehill,2016,0,MIA,10,6,0.625,164,1,13,NA,0.0169652141097693,9.52570084336756e-4,261,420,2995,19,12,5.3111075259882,26,2,29,22,21,0.621428571428571,9,33,3159,20,26,23,1,9
R.Wilson,2016,0,SEA,10,5,0.65625,259,1,16,NA,0.0608620813470362,6.0305019145717e-4,353,589,4219,21,11,4.49775904981476,10,6,33,18,17,0.599320882852292,17,34,4478,22,7,20,1,9
S.Bradford,2016,0,MIN,8,8,0.5,53,0,15,NA,0.0598978735953717,6.94793514623981e-4,395,590,3877,20,5,4.52221322580765,16,5,31,19,19,0.669491525423729,2,35,3930,20,18,23,1,17.5
T.Brady,2016,0,NE,14,2,0.875,64,0,12,NA,0.30487489523933903,8.89167677130644e-4,291,449,3554,28,2,3.65126855392879,20,9,30,1,9,0.648106904231626,5,36,3618,28,23,11,1,1
T.Siemian,2016,0,DEN,9,7,0.5625,57,0,14,NA,-0.0196261370477304,0.00211069353343678,289,518,3401,18,10,-0.517080380123551,24,24,23,25,23,0.557915057915058,29,37,3458,18,25,26,1,13
T.Taylor,2016,0,BUF,7,9,0.4375,580,6,15,NA,0.0658325939842796,0.00453031963635798,269,479,3023,17,6,2.21770922719585,25,13,9,17,24,0.561586638830898,27,38,3603,23,24,18,1,21.5
T.Brady,2017,1,NE,13,3,0.8125,28,0,16,NA,0.227531042774263,0.0046082764920386,385,618,4577,32,8,3.73565326976529,1,7,12,2,3,0.622977346278317,5,37,4605,32,1,3,1,2.5
